PMID	MESH_ID	MESH_TERM
22209001	D015427	Injury, Ischemia Reperfusion
22208174	D015427	Injury, Ischemia Reperfusion
22209001	D015427	Ischemia Reperfusion Injury
22208174	D015427	Ischemia Reperfusion Injury
22208961	D015433	Idiopathic Membranous Nephropathy
22208961	D015433	Membranous Nephropathy
22208961	D015433	Membranous Nephropathy, Idiopathic
22208961	D015433	Nephropathy, Idiopathic Membranous
22209203	D015448	Leukemia, B-Cell
22209203	D015448	B Cell Leukemia
22209203	D015448	Leukemia, B Cell
22208918	D015451	Leukemia, Chronic Lymphocytic
22208918	D015451	Lymphocytic Leukemia, Chronic
22209076	D015459	ATLL
22209840	D015464	Leukemia, Chronic Myelogenous
22209840	D015464	Leukemia, Chronic Myeloid
22209988	D015464	Leukemia, Chronic Myeloid
22209840	D015464	Chronic Myelogenous Leukemia
22209840	D015464	Chronic Myeloid Leukemia
22209988	D015464	Chronic Myeloid Leukemia
22208491	D015470	Acute Myeloid Leukemia
22209839	D015470	Acute Myeloid Leukemia
22208491	D015470	Leukemia, Acute Myeloid
22209839	D015470	Leukemia, Acute Myeloid
22209257	D015508	Nasal Obstruction
22370535	D015508	Nasal Obstruction
22209257	D015508	Obstruction, Nasal
22370535	D015508	Obstruction, Nasal
22209108	D015523	Maxillary Sinusitis
22208431	D015535	Arthritis, Psoriatic
22208431	D015535	Psoriatic Arthritis
22208447	D015658	HIV Infection
22209096	D015658	HIV Infection
22209337	D015658	HIV Infection
22208447	D015658	Infection, HIV
22209096	D015658	Infection, HIV
22209337	D015658	Infection, HIV
22125019	D015663	Osteoporosis, Post-Menopausal
22125019	D015663	Osteoporosis, Post Menopausal
22125019	D015663	Post-Menopausal Osteoporosis
22210239	D015673	Fatigue Syndrome, Chronic
22208557	D015746	Abdominal Pain
22195758	D015746	Abdominal Pain
22209044	D015746	Abdominal Pain
22209551	D015746	Abdominal Pain
22208542	D015746	Abdominal Pain
22208442	D015746	Abdominal Pain
22209118	D015746	Abdominal Pain
22209606	D015746	Abdominal Pain
22208557	D015746	Pain, Abdominal
22195758	D015746	Pain, Abdominal
22209044	D015746	Pain, Abdominal
22209551	D015746	Pain, Abdominal
22208542	D015746	Pain, Abdominal
22208442	D015746	Pain, Abdominal
22209118	D015746	Pain, Abdominal
22209606	D015746	Pain, Abdominal
22209042	D015775	Fatigue Fracture
22209042	D015775	Fracture, Fatigue
22208330	D015807	Eye Injury, Penetrating
22208330	D015807	Injury, Penetrating Eye
22208330	D015807	Penetrating Eye Injury
22207920	D015812	Glaucoma, Angle-Closure
22207920	D015812	Glaucoma, Angle Closure
22207920	D015812	Angle Closure Glaucoma
22207920	D015812	Angle-Closure Glaucoma
22209987	D015817	Infections, Ocular
22209620	D015840	Oculomotor Nerve Palsy
22209620	D015840	Nerve Palsy, Oculomotor
22209620	D015840	Palsy, Oculomotor Nerve
22210274	D015864	Panuveitis
22208689	D016055	Urinary Retention
22208976	D016055	Urinary Retention
22208689	D016055	Retention, Urinary
22208976	D016055	Retention, Urinary
22208480	D016108	Dystrophic Epidermolysis Bullosa
22208480	D016108	Bullosa, Dystrophic Epidermolysis
22208685	D016393	Lymphoma, B-Cell
22209203	D016393	Lymphoma, B-Cell
22208654	D016393	Lymphoma, B-Cell
22208685	D016393	B Cell Lymphoma
22209203	D016393	B Cell Lymphoma
22208654	D016393	B Cell Lymphoma
22208685	D016393	Lymphoma, B Cell
22209203	D016393	Lymphoma, B Cell
22208654	D016393	Lymphoma, B Cell
22208903	D016399	Lymphoma, T-Cell
22208442	D016399	Lymphoma, T-Cell
22208903	D016399	Lymphoma, T Cell
22208442	D016399	Lymphoma, T Cell
22208442	D016399	Lymphomas, T-Cell
22208903	D016399	T Cell Lymphoma
22208442	D016399	T Cell Lymphoma
22208442	D016399	T-Cell Lymphomas
22209686	D016470	Bacteremia
22210056	D016470	Bacteremia
22209960	D016470	Bacteremia
22209685	D016470	Bacteremia
22210083	D016472	Sclerosis, Lateral
22208117	D016472	Sclerosis, Lateral
22210350	D016472	Sclerosis, Lateral
22210078	D016510	Corneal Neovascularization
22210078	D016510	Neovascularization, Corneal
22210082	D016518	Neurofibromatosis Type 2
22208714	D016523	Foot Ulcers
22208714	D016523	Ulcers, Foot
22208918	D016553	Immune Thrombocytopenic Purpura
22210288	D016583	Enzootic Bovine Leukosis
22210288	D016583	Bovine Leukosis, Enzootic
22210288	D016583	Leukosis, Enzootic Bovine
22208793	D016638	Critical Illness
22210064	D016638	Critical Illness
22129547	D016638	Critical Illness
22129549	D016638	Critical Illness
22129551	D016638	Critically Ill
22129552	D016638	Critically Ill
22129550	D016638	Critically Ill
22129555	D016638	Critically Ill
22129544	D016638	Critically Ill
22129547	D016638	Critically Ill
22209834	D016638	Critically Ill
22210063	D016638	Critically Ill
22208793	D016638	Illness, Critical
22210064	D016638	Illness, Critical
22129547	D016638	Illness, Critical
22129549	D016638	Illness, Critical
22210274	D016706	Still's Disease, Adult-Onset
22210274	D016706	Adult-Onset Still's Disease
22210274	D016706	Adult Onset Still's Disease
22210274	D016706	Still's Disease, Adult Onset
22210384	D016736	Antiphospholipid Syndrome
22210384	D016736	Syndrome, Antiphospholipid
22209762	D016738	Alagille Syndrome
22209762	D016738	Syndrome, Alagille
22209466	D016757	Cardiac Arrest, Sudden
22209466	D016757	Sudden Cardiac Arrest
22209466	D016757	Arrest, Sudden Cardiac
22210224	D016773	Leishmaniasis, Cutaneous
22210224	D016773	Cutaneous Leishmaniasis
22209747	D016864	Li-Fraumeni Syndrome
22209747	D016864	Li Fraumeni Syndrome
22208446	D016883	Diabetic Ketoacidosis
22208974	D016889	Cancer, Endometrial
22209294	D016889	Cancers, Endometrial
22209294	D016889	Carcinomas, Endometrial
22209294	D016889	Endometrial Cancers
22209294	D016889	Endometrial Carcinomas
22182270	D016893	Carotid Stenosis
22182270	D016893	Stenosis, Carotid
22136898	D017034	Epilepsy, Frontal Lobe
22136895	D017034	Epilepsy, Frontal Lobe
22136897	D017034	Epilepsy, Frontal Lobe
22208542	D017091	Colitis, Ischemic
22209064	D017093	Liver Failure
22209469	D017093	Liver Failure
22209283	D017098	IgA Deficiency
22209283	D017098	Deficiency, IgA
22208857	D017116	Low Back Pain
22208802	D017116	Low Back Pain
22208859	D017116	Low Back Pain
22208855	D017116	Low Back Pain
22208857	D017116	Back Pain, Low
22208802	D017116	Back Pain, Low
22208859	D017116	Back Pain, Low
22208855	D017116	Back Pain, Low
22208857	D017116	Pain, Low Back
22208802	D017116	Pain, Low Back
22208859	D017116	Pain, Low Back
22208855	D017116	Pain, Low Back
22209175	D017180	Tachycardia, Ventricular
22208180	D017180	Tachycardias, Ventricular
22208180	D017180	Ventricular Tachycardias
22210145	D017202	Disease, Ischemic Heart
22209156	D017202	Disease, Ischemic Heart
22210236	D017202	Disease, Ischemic Heart
22210280	D017202	Disease, Ischemic Heart
22210082	D017253	Neurofibromatoses
22209605	D017544	Aortic Aneurysm, Abdominal
22209613	D017544	Aortic Aneurysm, Abdominal
22209617	D017544	Aortic Aneurysm, Abdominal
22209605	D017544	Abdominal Aortic Aneurysm
22209613	D017544	Abdominal Aortic Aneurysm
22209617	D017544	Abdominal Aortic Aneurysm
22209605	D017544	Aneurysm, Abdominal Aortic
22209613	D017544	Aneurysm, Abdominal Aortic
22209617	D017544	Aneurysm, Abdominal Aortic
22209613	D017544	Abdominal Aortic Aneurysms
22209613	D017544	Aneurysms, Abdominal Aortic
22209613	D017544	Aortic Aneurysms, Abdominal
22209187	D017563	Interstitial Pneumonia
22209187	D017563	Interstitial Pneumonias
22209187	D017563	Pneumonias, Interstitial
22209793	D017565	Sarcoidosis, Pulmonary
21985972	D017674	Hypophosphatemia
22208714	D017719	Diabetic Foot
22208714	D017719	Foot, Diabetic
22210316	D018149	Glucose Intolerance
22209663	D018149	Glucose Intolerance
22210053	D018149	Glucose Intolerance
22210316	D018149	Intolerance, Glucose
22209663	D018149	Intolerance, Glucose
22210053	D018149	Intolerance, Glucose
22209314	D018194	Adenomyoma
22208489	D018211	Chondrosarcoma, Mesenchymal
22208489	D018211	Mesenchymal Chondrosarcoma
22207927	D018219	Fibrous Histiocytoma
22207927	D018232	Rhabdomyosarcoma 2
22208496	D018236	Carcinomas, Embryonal
22208496	D018236	Embryonal Carcinomas
22208496	D018239	Seminomas
22208321	D018240	Endodermal Sinus Tumor
22208321	D018240	Endodermal Sinus Tumors
22208321	D018240	Tumor, Endodermal Sinus
22208321	D018240	Tumors, Endodermal Sinus
22208496	D018254	Adenomatoid Tumor
22208496	D018254	Tumor, Adenomatoid
22209747	D018268	Adrenocortical Carcinoma
22209747	D018268	Carcinoma, Adrenocortical
22209294	D018269	Carcinomas, Endometrioid
22209294	D018269	Endometrioid Carcinomas
22208945	D018278	Carcinoma, Neuroendocrine
22208945	D018278	Neuroendocrine Carcinoma
22210028	D018281	Cholangiocarcinoma
22209710	D018281	Cholangiocarcinoma
22208663	D018290	Cervical Intraepithelial Neoplasia
22208663	D018290	Intraepithelial Neoplasia, Cervical
22208943	D018308	Papilloma, Inverted
22208943	D018308	Inverted Papilloma
22208429	D018316	Gliosarcoma
22208493	D018317	Nerve Sheath Tumors
22208493	D018317	Nerve Sheath Tumors, Peripheral
22208485	D018365	Residual Disease, Minimal
22209888	D018365	Residual Disease, Minimal
22208485	D018365	Disease, Minimal Residual
22209888	D018365	Disease, Minimal Residual
22208535	D018450	Disease Progression
22210091	D018450	Disease Progression
22210276	D018450	Disease Progression
22208656	D018450	Disease Progression
22208966	D018450	Disease Progression
22209174	D018450	Disease Progression
22208535	D018450	Progression, Disease
22210091	D018450	Progression, Disease
22210276	D018450	Progression, Disease
22208656	D018450	Progression, Disease
22208966	D018450	Progression, Disease
22209174	D018450	Progression, Disease
22210056	D018461	Soft Tissue Infections
22210056	D018461	Infections, Soft Tissue
22208176	D018487	Ventricular Dysfunction, Left
22208176	D018487	Dysfunction, Left Ventricular
22208178	D018496	Hyperoxia
22209811	D018496	Hyperoxia
22209187	D018549	Cryptogenic Organizing Pneumonia
22209187	D018549	Organizing Pneumonia, Cryptogenic
22209187	D018549	Pneumonia, Cryptogenic Organizing
22209346	D018589	Gastroparesis
22192721	D018636	Hypoplastic Left Heart Syndrome
22192720	D018636	Hypoplastic Left Heart Syndrome
22208176	D018754	Ventricular Dysfunction
22208176	D018754	Dysfunction, Ventricular
21985978	D018761	MEN1
22209747	D018761	MEN1
22208725	D018805	Sepsis
22210056	D018805	Sepsis
22209112	D018805	Sepsis
22209288	D018805	Sepsis
22209594	D018805	Sepsis
22129548	D018805	Sepsis
22208858	D018805	Sepsis
22209613	D018805	Sepsis
22210058	D018805	Sepsis
22210141	D018805	Sepsis
22210082	D018814	MEN2b
22210035	D018827	Carcinoma, Lewis Lung
22210035	D018827	Lewis Lung Carcinoma
22210035	D018827	Lung Carcinoma, Lewis
22209175	D018879	Ventricular Contractions, Premature
22208902	D018980	Williams Syndrome
22208902	D018980	Syndrome, Williams
22208847	D019282	Wasting Syndrome
22210158	D019320	Embolism, Paradoxical
22210158	D019320	Paradoxical Embolism
22208986	D019337	Hematological Malignancies
22209716	D019337	Hematological Malignancies
22209975	D019337	Hematological Malignancies
22208986	D019337	Malignancies, Hematological
22209716	D019337	Malignancies, Hematological
22209975	D019337	Malignancies, Hematological
22209419	D019534	Shoulder Impingement Syndrome
22209419	D019534	Impingement Syndrome, Shoulder
22209419	D019534	Syndrome, Shoulder Impingement
22208802	D019547	Neck Pain
22210017	D019547	Neck Pain
22209244	D019547	Neck Pain
22208802	D019547	Pain, Neck
22210017	D019547	Pain, Neck
22209244	D019547	Pain, Neck
22209154	D019569	Hemifacial Spasm
22208291	D019578	Multiple System Atrophy
22209432	D019578	Multiple System Atrophy
22208291	D019578	Atrophy, Multiple System
22209432	D019578	Atrophy, Multiple System
22208078	D019595	Hemorrhagic Dengue
22136901	D019636	Neurodegenerative Diseases
22136900	D019636	Neurodegenerative Diseases
22209813	D019636	Neurodegenerative Disorders
22209856	D019636	Neurodegenerative Disorders
22136899	D019636	Neurodegenerative Disease
22208282	D019636	Neurodegenerative Disease
22210083	D019636	Neurodegenerative Disease
22208270	D019636	Neurodegenerative Disorder
22209781	D019694	Hepatitis B, Chronic
22209627	D019698	Hepatitis C, Chronic
22208535	D019698	Hepatitis C, Chronic
22208538	D019698	Hepatitis C, Chronic
22210158	D019851	Thrombophilia
22210180	D020031	EBV Infection
22210295	D020047	Rectocele
22208804	D020069	Shoulder Pain
22208804	D020069	Pain, Shoulder
22209625	D020078	Neurogenic Inflammation
22209625	D020078	Inflammation, Neurogenic
22210158	D020138	Hyperhomocysteinemia
22209984	D020176	Tyrosinemia
22209984	D020176	Tyrosinemia Type 1
22209984	D020176	Hereditary Tyrosinemia
22209984	D020176	Tyrosinemia, Hereditary
22209926	D020181	Sleep Apnea, Obstructive
22209160	D020181	Sleep Apnea, Obstructive
22209926	D020181	Apnea, Obstructive Sleep
22209160	D020181	Apnea, Obstructive Sleep
22209926	D020181	Obstructive Sleep Apnea Syndrome
22209926	D020181	Sleep Apnea Syndrome, Obstructive
22209160	D020181	Sleep Apnea/Hypopnea Syndrome
22209926	D020181	Syndrome, Obstructive Sleep Apnea
22209160	D020181	Apnea/Hypopnea Syndrome, Sleep
22209160	D020181	Syndrome, Sleep Apnea/Hypopnea
22210172	D020244	Middle Cerebral Artery Occlusion
22210172	D020244	Occlusion, Middle Cerebral Artery
22210158	D020246	Venous Thrombosis
22209612	D020246	Venous Thrombosis
22209612	D020246	Deep Venous Thrombosis
22209612	D020246	Deep-Venous Thrombosis
22209612	D020246	Thrombosis, Deep Venous
22209612	D020246	Thrombosis, Deep-Venous
22209612	D020246	Venous Thrombosis, Deep
22210152	D020256	Choroidal Neovascularization
22136900	D020275	Guillain-Barré Syndrome
22209142	D020288	Papilloma, Choroid Plexus
22208898	D020300	Intracranial Hemorrhages
22208898	D020300	Hemorrhages, Intracranial
22182267	D020300	Intracranial Hemorrhage
22209645	D020300	Intracranial Hemorrhage
22209421	D020370	Osteoarthritis, Knee
22209421	D020370	Knee Osteoarthritis
22209669	D020388	Muscular Dystrophy, Duchenne
22182277	D020521	Stroke
22182276	D020521	Stroke
22210299	D020521	Stroke
22182269	D020521	Stroke
22208122	D020521	Stroke
22210306	D020521	Stroke
22202187	D020521	Stroke
22208123	D020521	Stroke
22182268	D020521	Stroke
22210302	D020521	Stroke
22182278	D020521	Stroke
22182270	D020521	Stroke
22182272	D020521	Stroke
22202188	D020521	Stroke
22182267	D020521	Stroke
22202190	D020521	Stroke
22208898	D020521	Stroke
22209309	D020521	Stroke
22202189	D020521	Stroke
22210158	D020521	Stroke
22209434	D020521	Stroke
22182271	D020521	Stroke
22182275	D020521	Stroke
22208117	D020521	Stroke
22208675	D020521	Stroke
22209644	D020521	Stroke
22209770	D020521	Stroke
22209156	D020521	Stroke
22209247	D020521	Stroke
22209613	D020521	Stroke
22209154	D020521	Stroke
22182269	D020521	Stroke, Acute
22182278	D020521	Stroke, Acute
22202189	D020521	Stroke, Acute
22182269	D020521	Acute Stroke
22182278	D020521	Acute Stroke
22202189	D020521	Acute Stroke
22182270	D020521	Strokes
22182271	D020521	Strokes
22182275	D020521	Strokes
22208117	D020526	Brainstem Stroke
22208117	D020526	Stroke, Brainstem
22209761	D020820	Dyskinesias
22208291	D020820	Dyskinesia
22209144	D020833	Diffuse Axonal Injury
22209144	D020833	Injury, Diffuse Axonal
22208291	D020955	Striatonigral Degeneration
22208291	D020955	Degeneration, Striatonigral
22209965	D023921	Coronary Stenosis
22209965	D023921	Coronary Stenoses
22209965	D023921	Stenoses, Coronary
22209965	D023921	Stenosis, Coronary
22208644	D028361	Mitochondrial Diseases
22208644	D028361	Disease, Mitochondrial
22208644	D028361	Mitochondrial Disease
22209926	D029424	Pulmonary Disease, Chronic Obstructive
22209928	D029424	Pulmonary Disease, Chronic Obstructive
22209929	D029424	Pulmonary Disease, Chronic Obstructive
22209931	D029424	Pulmonary Disease, Chronic Obstructive
22209925	D029424	Pulmonary Disease, Chronic Obstructive
22209927	D029424	Pulmonary Disease, Chronic Obstructive
22209930	D029424	Pulmonary Disease, Chronic Obstructive
22209613	D029424	Pulmonary Disease, Chronic Obstructive
22209610	D029424	Pulmonary Disease, Chronic Obstructive
22210007	D029481	Bronchitis, Chronic
22210007	D029481	Chronic Bronchitis
22136896	D034062	Insomnia, Fatal Familial
22136903	D034062	Insomnia, Fatal Familial
22208324	D034161	Infections, Pelvic
22208324	D034161	Pelvic Infections
22208444	D034381	Hearing Loss
22208942	D034381	Hearing Loss
22208444	D034381	Loss, Hearing
22208942	D034381	Loss, Hearing
22208685	D035583	Disease, Rare
22208685	D035583	Rare Disease
22210230	D038901	Mental Retardation, X-Linked
22210230	D038901	Mental Retardation, X Linked
22210230	D038901	Retardation, X-Linked Mental
22210230	D038901	X Linked Mental Retardation
22208541	D042101	Acalculous Cholecystitis
22210272	D043183	Irritable Bowel Syndrome
22210272	D043183	Syndrome, Irritable Bowel
22208557	D044342	Malnutrition
22168520	D044342	Undernutrition
22209665	D044342	Undernutrition
22208975	D044584	Carcinoma, Ductal
22208975	D044584	Ductal Carcinoma
22208840	D045822	Volvulus
22209656	D045888	Ganglion
22208649	D045888	Ganglion
22210127	D045888	Ganglion
22209580	D045888	Ganglion
22210003	D045888	Ganglion
22208933	D046449	Abdominal Hernias
22208933	D046449	Hernias, Abdominal
22209099	D047708	Myofibromas
22208709	D048909	Diabetes Complications
22209610	D049291	Seroma
22209984	D049914	Deficient DNA Repair
22209984	D049914	DNA Repair, Deficient
22209984	D049914	Repair, Deficient DNA
22209604	D049932	At-V1
22209919	D049932	At-V1
21985978	D049950	Hyperparathyroidism, Primary
21985981	D049950	Hyperparathyroidism, Primary
21985979	D049950	Hyperparathyroidism, Primary
21985980	D049950	Hyperparathyroidism, Primary
21985975	D049950	Hyperparathyroidism, Primary
21985978	D049950	Primary Hyperparathyroidism
21985981	D049950	Primary Hyperparathyroidism
21985979	D049950	Primary Hyperparathyroidism
21985980	D049950	Primary Hyperparathyroidism
21985975	D049950	Primary Hyperparathyroidism
22125104	D049970	Myopathic Ophthalmopathy
22125104	D049970	Ophthalmopathy, Myopathic
22125104	D049970	Ophthalmopathy, Thyroid Associated
22125104	D049970	Thyroid Associated Ophthalmopathy
22209742	D050171	Dyslipidemia
22208951	D050171	Dyslipidemia
22210125	D050171	Dyslipidemia
22125021	D050197	Atherosclerosis
22208681	D050197	Atherosclerosis
22209479	D050197	Atherosclerosis
22209664	D050197	Atherosclerosis
22210237	D050197	Atherosclerosis
22210379	D050197	Atherosclerosis
22208333	D050197	Atherosclerosis
22209213	D050197	Atherosclerosis
22209480	D050197	Atherosclerosis
22209608	D050197	Atherosclerosis
22210125	D050197	Atherosclerosis
22210374	D050197	Atherosclerosis
22125016	D050723	Fractures, Bone
22125019	D050723	Bone Fracture
22125019	D050723	Fracture, Bone
22210011	D050815	Fractures, Compression
22210011	D050815	Compression Fractures
22208858	D050815	Compression Fracture
22208858	D050815	Fracture, Compression
22208997	D051436	Chronic Kidney Disease
22209926	D051436	Chronic Kidney Disease
22208139	D051436	Chronic Kidney Disease
22209480	D051436	Chronic Kidney Disease
22210052	D051436	Chronic Kidney Disease
22210266	D051436	Chronic Renal Disease
22208997	D051436	Disease, Chronic Kidney
22209926	D051436	Disease, Chronic Kidney
22208139	D051436	Disease, Chronic Kidney
22209480	D051436	Disease, Chronic Kidney
22210052	D051436	Disease, Chronic Kidney
22210266	D051436	Disease, Chronic Renal
22208997	D051436	Kidney Disease, Chronic
22209926	D051436	Kidney Disease, Chronic
22208139	D051436	Kidney Disease, Chronic
22209480	D051436	Kidney Disease, Chronic
22210052	D051436	Kidney Disease, Chronic
22210266	D051436	Renal Disease, Chronic
21985980	D051437	Renal Insufficiency
22208793	D051437	Renal Failure
22209169	D051437	Renal Failure
22208541	D051437	Renal Failure
22209686	D051437	Renal Failure
22210384	D051437	Renal Failure
22208793	D051437	Failure, Renal
22209169	D051437	Failure, Renal
22208541	D051437	Failure, Renal
22209686	D051437	Failure, Renal
22210384	D051437	Failure, Renal
22209800	D051474	Neuralgia, Postherpetic
22209800	D051474	Postherpetic Neuralgia
22207927	D051642	Histiocytoma
22207927	D051677	Histiocytoma, Malignant Fibrous
22207927	D051677	Fibrous Histiocytoma, Malignant
22208933	D052256	Tendonitis
22210295	D052858	Cystocele
22136903	D053608	Stupor
22196208	D054019	Immune Reconstitution Syndrome
22196208	D054019	Reconstitution Syndrome, Immune
22196208	D054019	Syndrome, Immune Reconstitution
22209526	D054038	Posterior Reversible Encephalopathy Syndrome
22209422	D054058	Acute Coronary Syndrome
22209680	D054058	Acute Coronary Syndrome
22210146	D054058	Acute Coronary Syndrome
22210240	D054058	Acute Coronary Syndrome
22210144	D054058	Acute Coronary Syndromes
22209965	D054058	Acute Coronary Syndromes
22209422	D054058	Coronary Syndrome, Acute
22209680	D054058	Coronary Syndrome, Acute
22210146	D054058	Coronary Syndrome, Acute
22210240	D054058	Coronary Syndrome, Acute
22210144	D054058	Coronary Syndromes, Acute
22209965	D054058	Coronary Syndromes, Acute
22209422	D054058	Syndrome, Acute Coronary
22209680	D054058	Syndrome, Acute Coronary
22210146	D054058	Syndrome, Acute Coronary
22210240	D054058	Syndrome, Acute Coronary
22210144	D054058	Syndromes, Acute Coronary
22209965	D054058	Syndromes, Acute Coronary
22210158	D054092	Foramen Ovale, Patent
22195755	D054179	C1 Inhibitor Deficiency
22195758	D054179	Hereditary Angioedema
22195757	D054179	Hereditary Angioedema
22195755	D054179	Hereditary Angioedema
22195756	D054179	Hereditary Angioedema
22209945	D054198	Leukemia, Acute Lymphoblastic
22209888	D054198	Leukemia, Acute Lymphoblastic
22209839	D054198	Leukemia, Acute Lymphoblastic
22208990	D054198	Leukemia, Acute Lymphoblastic
22209945	D054198	Lymphoblastic Leukemia, Acute
22209888	D054198	Lymphoblastic Leukemia, Acute
22209839	D054198	Lymphoblastic Leukemia, Acute
22208990	D054198	Lymphoblastic Leukemia, Acute
22209945	D054198	Acute Lymphoblastic Leukemia
22209888	D054198	Acute Lymphoblastic Leukemia
22209839	D054198	Acute Lymphoblastic Leukemia
22208990	D054198	Acute Lymphoblastic Leukemia
22136897	D054220	Cortical Dysplasia
22136897	D054220	Dysplasia, Cortical
22209230	D054243	Vesicular Stomatitis
22210090	D054556	Venous Thromboembolism
22209871	D054850	Osteophytes
22209187	D054990	Idiopathic Pulmonary Fibrosis
22209187	D054990	Pulmonary Fibrosis, Idiopathic
22209353	D055031	Primary Graft Dysfunction
22209353	D055031	Dysfunction, Primary Graft
22209353	D055031	Graft Dysfunction, Primary
22209056	D055154	Dysphonia
22129551	D055370	Lung Injury
22210005	D055370	Lung Injury
22208793	D055370	Lung Injury
22210063	D055370	Lung Injury
22129551	D055370	Injury, Lung
22210005	D055370	Injury, Lung
22208793	D055370	Injury, Lung
22210063	D055370	Injury, Lung
22129551	D055371	Acute Lung Injury
22208793	D055371	Acute Lung Injury
22210005	D055371	Acute Lung Injury
22210063	D055371	Acute Lung Injury
22210071	D055499	Catheter-Related Infections
22210071	D055499	Catheter Related Infections
22210071	D055499	Infections, Catheter-Related
22202647	D055623	Keratosis, Actinic
22210046	D055752	Small Cell Lung Cancer
22209766	D055752	Small Cell Lung Cancer
22208965	D055752	Small Cell Lung Cancer
22208386	D055752	Small Cell Lung Cancer
22209926	D055948	Sarcopenia
22208431	D055985	Latent Tuberculosis
22208431	D055985	Infections, Latent Tuberculosis
22208431	D055985	Latent Tuberculosis Infections
22208431	D055985	Tuberculosis Infections, Latent
22208431	D055985	Tuberculosis, Latent
22208792	D056647	Systemic Vasculitides
22208792	D056647	Vasculitides, Systemic
22210082	D056733	Carney Complex
22210082	D056733	Complex, Carney
22210296	D056887	Pelvic Organ Prolapse
22210297	D056887	Pelvic Organ Prolapse
22208837	D056887	Pelvic Organ Prolapse
22210295	D056887	Pelvic Organ Prolapse
22210296	D056887	Organ Prolapse, Pelvic
22210297	D056887	Organ Prolapse, Pelvic
22208837	D056887	Organ Prolapse, Pelvic
22210295	D056887	Organ Prolapse, Pelvic
22210296	D056887	Prolapse, Pelvic Organ
22210297	D056887	Prolapse, Pelvic Organ
22208837	D056887	Prolapse, Pelvic Organ
22210295	D056887	Prolapse, Pelvic Organ
22210384	D057049	Microangiopathy, Thrombotic
22210384	D057049	Thrombotic Microangiopathy
22209383	D057068	Fracture, Periprosthetic
22209383	D057068	Periprosthetic Fracture
22209617	D057867	Endoleaks
22207929	D057868	Anastomotic Leakage
22207929	D057868	Leakage, Anastomotic
22209914	D058186	Acute Kidney Injury
22209169	D058186	Acute Renal Failure
22208793	D058186	Acute Renal Failure
22208541	D058186	Acute Renal Failure
22209686	D058186	Acute Renal Failure
22209169	D058186	Renal Failure, Acute
22208793	D058186	Renal Failure, Acute
22208541	D058186	Renal Failure, Acute
22209686	D058186	Renal Failure, Acute
22209914	D058186	Kidney Injury, Acute
22209004	D058225	Senile Plaques
22209004	D058225	Plaques, Senile
22209965	D058226	Plaque, Atherosclerotic
22210379	D058226	Plaque, Atherosclerotic
22209965	D058226	Atherosclerotic Plaque
22210379	D058226	Atherosclerotic Plaque
22210142	D058226	Atherosclerotic Plaques
22210142	D058226	Plaques, Atherosclerotic
22196205	D058365	Candidiasis, Invasive
22196205	D058365	Invasive Candidiasis
22196207	D058387	Candidemia
22208687	D058426	Neointima
22209268	D058426	Neointima
22208687	D058426	Neointima Formation
22208687	D058426	Formation, Neointima
22209469	D058625	Chronic Liver Failure
22209469	D058625	Liver Failure, Chronic
22209469	D058625	Failure, Chronic Liver
22208180	D058687	Cardiac Arrests, Out-of-Hospital
22208180	D058687	Out-of-Hospital Cardiac Arrests
22209993	D058729	Peripheral Arterial Disease
22209613	D058729	Peripheral Arterial Disease
22209993	D058729	Arterial Disease, Peripheral
22209613	D058729	Arterial Disease, Peripheral
22209993	D058729	Disease, Peripheral Arterial
22209613	D058729	Disease, Peripheral Arterial
22125018	D058866	Osteoporotic Fractures
22208854	D058866	Osteoporotic Fractures
22125020	D058866	Fracture, Osteoporotic
22125018	D058866	Fractures, Osteoporotic
22208854	D058866	Fractures, Osteoporotic
22125020	D058866	Osteoporotic Fracture
22209120	D058968	Pythiosis
22209423	D059226	Nociceptive Pain
22209423	D059226	Pain, Nociceptive
22208446	D059246	Tachypnea
22210056	D059246	Tachypnea
22208978	D059348	Injury, Peripheral Nerve
22208978	D059348	Nerve Injury, Peripheral
22210272	D059350	Chronic Pain
22208854	D059350	Chronic Pain
22210242	D059350	Chronic Pain
22209798	D059350	Chronic Pain
22209799	D059350	Chronic Pain
22208804	D059350	Chronic Pain
22210272	D059350	Pain, Chronic
22208854	D059350	Pain, Chronic
22210242	D059350	Pain, Chronic
22209798	D059350	Pain, Chronic
22209799	D059350	Pain, Chronic
22208804	D059350	Pain, Chronic
22210057	D059787	Acute Pain
22210057	D059787	Pain, Acute
22209965	D060050	Angina, Stable
22209965	D060050	Stable Angina
22209687	D060085	Coinfection
22209914	D060085	Secondary Infections
22209687	D060085	Infection, Mixed
22209914	D060085	Infections, Secondary
22202647	D061206	Micrometastasis
22208986	D061206	Micrometastases
22209314	D062788	Adenomyosis
22182054	D062788	Adenomyosis
22209780	D063646	Carcinogenesis
22210229	D063646	Carcinogenesis
22209984	D063646	Carcinogenesis
22209007	D063646	Carcinogenesis
22209285	D063646	Carcinogenesis
22210352	D063646	Carcinogenesis
22208386	D063646	Carcinogenesis
22210268	D063646	Carcinogenesis
22209504	D063646	Carcinogenesis
22210180	D063646	Oncogenesis
22210229	D063646	Oncogenesis
22210138	D063646	Oncogenesis
22210387	D063646	Oncogenesis
22210108	D064726	Triple Negative Breast Cancer
